method,lambda,beta,crowding_bin,covered,set_size,crowding,factor
split,,,medium,1,1,0.4357890782390934,MKT
split,,,medium,1,1,0.3955174931742945,MKT
split,,,low,1,1,0.383347890110401,MKT
split,,,medium,1,1,0.4937386011660317,MKT
split,,,low,1,1,0.3311032546782274,MKT
aci,,,medium,1,1,0.5305303348851605,MKT
aci,,,medium,1,1,0.5097961524883156,MKT
aci,,,high,1,1,0.5644830672720795,MKT
aci,,,high,0,0,0.6115887647830285,MKT
aci,,,high,1,1,0.5591431296237244,MKT
aci,,,medium,1,1,0.5426978284283691,MKT
aci,,,medium,1,1,0.4860001619990698,MKT
aci,,,medium,1,1,0.4357890782390934,MKT
aci,,,medium,1,1,0.3955174931742945,MKT
aci,,,low,1,1,0.383347890110401,MKT
aci,,,medium,1,1,0.4937386011660317,MKT
aci,,,low,1,1,0.3311032546782274,MKT
crowding_weighted,0.5,,medium,1,1,0.5305303348851605,MKT
crowding_weighted,0.5,,medium,1,1,0.5097961524883156,MKT
crowding_weighted,0.5,,high,1,1,0.5644830672720795,MKT
crowding_weighted,0.5,,high,1,1,0.6115887647830285,MKT
crowding_weighted,0.5,,high,1,1,0.5591431296237244,MKT
crowding_weighted,0.5,,medium,1,1,0.5426978284283691,MKT
crowding_weighted,0.5,,medium,1,1,0.4860001619990698,MKT
crowding_weighted,0.5,,medium,1,1,0.4357890782390934,MKT
crowding_weighted,0.5,,medium,1,1,0.3955174931742945,MKT
crowding_weighted,0.5,,low,1,1,0.383347890110401,MKT
crowding_weighted,0.5,,medium,1,1,0.4937386011660317,MKT
crowding_weighted,0.5,,low,1,1,0.3311032546782274,MKT
crowding_weighted,1.0,,medium,1,1,0.5305303348851605,MKT
crowding_weighted,1.0,,medium,1,1,0.5097961524883156,MKT
crowding_weighted,1.0,,high,1,1,0.5644830672720795,MKT
crowding_weighted,1.0,,high,1,1,0.6115887647830285,MKT
crowding_weighted,1.0,,high,1,1,0.5591431296237244,MKT
crowding_weighted,1.0,,medium,1,1,0.5426978284283691,MKT
crowding_weighted,1.0,,medium,1,1,0.4860001619990698,MKT
crowding_weighted,1.0,,medium,1,1,0.4357890782390934,MKT
crowding_weighted,1.0,,medium,1,1,0.3955174931742945,MKT
crowding_weighted,1.0,,low,1,1,0.383347890110401,MKT
crowding_weighted,1.0,,medium,1,1,0.4937386011660317,MKT
crowding_weighted,1.0,,low,1,1,0.3311032546782274,MKT
crowding_weighted,2.0,,medium,1,1,0.5305303348851605,MKT
crowding_weighted,2.0,,medium,1,1,0.5097961524883156,MKT
crowding_weighted,2.0,,high,1,1,0.5644830672720795,MKT
crowding_weighted,2.0,,high,1,1,0.6115887647830285,MKT
crowding_weighted,2.0,,high,1,1,0.5591431296237244,MKT
crowding_weighted,2.0,,medium,1,1,0.5426978284283691,MKT
crowding_weighted,2.0,,medium,1,1,0.4860001619990698,MKT
crowding_weighted,2.0,,medium,1,1,0.4357890782390934,MKT
crowding_weighted,2.0,,medium,1,1,0.3955174931742945,MKT
crowding_weighted,2.0,,low,1,1,0.383347890110401,MKT
crowding_weighted,2.0,,medium,1,1,0.4937386011660317,MKT
crowding_weighted,2.0,,low,1,1,0.3311032546782274,MKT
crowding_weighted,5.0,,medium,1,1,0.5305303348851605,MKT
crowding_weighted,5.0,,medium,1,1,0.5097961524883156,MKT
crowding_weighted,5.0,,high,1,1,0.5644830672720795,MKT
crowding_weighted,5.0,,high,1,1,0.6115887647830285,MKT
crowding_weighted,5.0,,high,1,1,0.5591431296237244,MKT
crowding_weighted,5.0,,medium,1,1,0.5426978284283691,MKT
crowding_weighted,5.0,,medium,1,1,0.4860001619990698,MKT
crowding_weighted,5.0,,medium,1,1,0.4357890782390934,MKT
crowding_weighted,5.0,,medium,1,1,0.3955174931742945,MKT
crowding_weighted,5.0,,low,1,1,0.383347890110401,MKT
crowding_weighted,5.0,,medium,1,1,0.4937386011660317,MKT
crowding_weighted,5.0,,low,1,1,0.3311032546782274,MKT
cao,,0.25,medium,1,1,0.5305303348851605,MKT
cao,,0.25,medium,1,1,0.5097961524883156,MKT
cao,,0.25,high,1,1,0.5644830672720795,MKT
cao,,0.25,high,0,0,0.6115887647830285,MKT
cao,,0.25,high,1,1,0.5591431296237244,MKT
cao,,0.25,medium,1,1,0.5426978284283691,MKT
cao,,0.25,medium,1,1,0.4860001619990698,MKT
cao,,0.25,medium,1,1,0.4357890782390934,MKT
cao,,0.25,medium,1,1,0.3955174931742945,MKT
cao,,0.25,low,1,1,0.383347890110401,MKT
cao,,0.25,medium,1,1,0.4937386011660317,MKT
cao,,0.25,low,1,1,0.3311032546782274,MKT
cao,,0.5,medium,1,1,0.5305303348851605,MKT
cao,,0.5,medium,1,1,0.5097961524883156,MKT
cao,,0.5,high,1,1,0.5644830672720795,MKT
cao,,0.5,high,0,0,0.6115887647830285,MKT
cao,,0.5,high,1,1,0.5591431296237244,MKT
cao,,0.5,medium,1,1,0.5426978284283691,MKT
cao,,0.5,medium,1,1,0.4860001619990698,MKT
cao,,0.5,medium,1,1,0.4357890782390934,MKT
cao,,0.5,medium,1,1,0.3955174931742945,MKT
cao,,0.5,low,1,1,0.383347890110401,MKT
cao,,0.5,medium,1,1,0.4937386011660317,MKT
cao,,0.5,low,1,1,0.3311032546782274,MKT
cao,,1.0,medium,1,1,0.5305303348851605,MKT
cao,,1.0,medium,1,1,0.5097961524883156,MKT
cao,,1.0,high,1,1,0.5644830672720795,MKT
cao,,1.0,high,0,0,0.6115887647830285,MKT
cao,,1.0,high,1,1,0.5591431296237244,MKT
cao,,1.0,medium,1,1,0.5426978284283691,MKT
cao,,1.0,medium,1,1,0.4860001619990698,MKT
cao,,1.0,medium,1,1,0.4357890782390934,MKT
cao,,1.0,medium,1,1,0.3955174931742945,MKT
cao,,1.0,low,1,1,0.383347890110401,MKT
cao,,1.0,medium,1,1,0.4937386011660317,MKT
cao,,1.0,low,1,1,0.3311032546782274,MKT
cao,,2.0,medium,1,1,0.5305303348851605,MKT
cao,,2.0,medium,1,1,0.5097961524883156,MKT
cao,,2.0,high,1,1,0.5644830672720795,MKT
cao,,2.0,high,0,0,0.6115887647830285,MKT
cao,,2.0,high,1,1,0.5591431296237244,MKT
cao,,2.0,medium,1,1,0.5426978284283691,MKT
cao,,2.0,medium,1,1,0.4860001619990698,MKT
cao,,2.0,medium,1,1,0.4357890782390934,MKT
cao,,2.0,medium,1,1,0.3955174931742945,MKT
cao,,2.0,low,1,1,0.383347890110401,MKT
cao,,2.0,medium,1,1,0.4937386011660317,MKT
cao,,2.0,low,1,1,0.3311032546782274,MKT
split,,,low,1,1,0.3596305594455708,MKT
split,,,low,0,1,0.2929835308254146,MKT
split,,,low,0,1,0.07620366681857255,MKT
split,,,low,0,1,0.06310614424758403,MKT
split,,,low,1,1,0.0,MKT
split,,,low,1,1,0.130541645928497,MKT
split,,,low,1,1,0.1509942600235321,MKT
split,,,low,1,1,0.17808811500731173,MKT
split,,,low,1,1,0.21544680770099747,MKT
split,,,low,1,1,0.1557983558080317,MKT
split,,,low,1,1,0.23554708490487247,MKT
split,,,low,0,0,0.1839640362707023,MKT
aci,,,low,1,1,0.3596305594455708,MKT
aci,,,low,0,1,0.2929835308254146,MKT
aci,,,low,0,1,0.07620366681857255,MKT
aci,,,low,0,1,0.06310614424758403,MKT
aci,,,low,1,2,0.0,MKT
aci,,,low,1,1,0.130541645928497,MKT
aci,,,low,1,1,0.1509942600235321,MKT
aci,,,low,1,2,0.17808811500731173,MKT
aci,,,low,1,1,0.21544680770099747,MKT
aci,,,low,1,1,0.1557983558080317,MKT
aci,,,low,1,1,0.23554708490487247,MKT
aci,,,low,1,2,0.1839640362707023,MKT
crowding_weighted,0.5,,low,1,1,0.3596305594455708,MKT
crowding_weighted,0.5,,low,0,1,0.2929835308254146,MKT
crowding_weighted,0.5,,low,0,0,0.07620366681857255,MKT
crowding_weighted,0.5,,low,0,0,0.06310614424758403,MKT
crowding_weighted,0.5,,low,0,0,0.0,MKT
crowding_weighted,0.5,,low,1,1,0.130541645928497,MKT
crowding_weighted,0.5,,low,1,1,0.1509942600235321,MKT
crowding_weighted,0.5,,low,0,0,0.17808811500731173,MKT
crowding_weighted,0.5,,low,1,1,0.21544680770099747,MKT
crowding_weighted,0.5,,low,1,1,0.1557983558080317,MKT
crowding_weighted,0.5,,low,1,1,0.23554708490487247,MKT
crowding_weighted,0.5,,low,0,0,0.1839640362707023,MKT
crowding_weighted,1.0,,low,1,1,0.3596305594455708,MKT
crowding_weighted,1.0,,low,0,0,0.2929835308254146,MKT
crowding_weighted,1.0,,low,0,0,0.07620366681857255,MKT
crowding_weighted,1.0,,low,0,0,0.06310614424758403,MKT
crowding_weighted,1.0,,low,0,0,0.0,MKT
crowding_weighted,1.0,,low,1,1,0.130541645928497,MKT
crowding_weighted,1.0,,low,1,1,0.1509942600235321,MKT
crowding_weighted,1.0,,low,0,0,0.17808811500731173,MKT
crowding_weighted,1.0,,low,1,1,0.21544680770099747,MKT
crowding_weighted,1.0,,low,1,1,0.1557983558080317,MKT
crowding_weighted,1.0,,low,1,1,0.23554708490487247,MKT
crowding_weighted,1.0,,low,0,0,0.1839640362707023,MKT
crowding_weighted,2.0,,low,1,1,0.3596305594455708,MKT
crowding_weighted,2.0,,low,0,0,0.2929835308254146,MKT
crowding_weighted,2.0,,low,0,0,0.07620366681857255,MKT
crowding_weighted,2.0,,low,0,0,0.06310614424758403,MKT
crowding_weighted,2.0,,low,0,0,0.0,MKT
crowding_weighted,2.0,,low,0,0,0.130541645928497,MKT
crowding_weighted,2.0,,low,0,0,0.1509942600235321,MKT
crowding_weighted,2.0,,low,0,0,0.17808811500731173,MKT
crowding_weighted,2.0,,low,1,1,0.21544680770099747,MKT
crowding_weighted,2.0,,low,1,1,0.1557983558080317,MKT
crowding_weighted,2.0,,low,1,1,0.23554708490487247,MKT
crowding_weighted,2.0,,low,0,0,0.1839640362707023,MKT
crowding_weighted,5.0,,low,1,1,0.3596305594455708,MKT
crowding_weighted,5.0,,low,0,0,0.2929835308254146,MKT
crowding_weighted,5.0,,low,0,0,0.07620366681857255,MKT
crowding_weighted,5.0,,low,0,0,0.06310614424758403,MKT
crowding_weighted,5.0,,low,0,0,0.0,MKT
crowding_weighted,5.0,,low,0,0,0.130541645928497,MKT
crowding_weighted,5.0,,low,0,0,0.1509942600235321,MKT
crowding_weighted,5.0,,low,0,0,0.17808811500731173,MKT
crowding_weighted,5.0,,low,0,0,0.21544680770099747,MKT
crowding_weighted,5.0,,low,0,0,0.1557983558080317,MKT
crowding_weighted,5.0,,low,0,0,0.23554708490487247,MKT
crowding_weighted,5.0,,low,0,0,0.1839640362707023,MKT
cao,,0.25,low,1,1,0.3596305594455708,MKT
cao,,0.25,low,0,1,0.2929835308254146,MKT
cao,,0.25,low,0,1,0.07620366681857255,MKT
cao,,0.25,low,0,1,0.06310614424758403,MKT
cao,,0.25,low,1,2,0.0,MKT
cao,,0.25,low,1,2,0.130541645928497,MKT
cao,,0.25,low,1,1,0.1509942600235321,MKT
cao,,0.25,low,1,2,0.17808811500731173,MKT
cao,,0.25,low,1,1,0.21544680770099747,MKT
cao,,0.25,low,1,1,0.1557983558080317,MKT
cao,,0.25,low,1,1,0.23554708490487247,MKT
cao,,0.25,low,1,2,0.1839640362707023,MKT
cao,,0.5,low,1,1,0.3596305594455708,MKT
cao,,0.5,low,0,1,0.2929835308254146,MKT
cao,,0.5,low,0,1,0.07620366681857255,MKT
cao,,0.5,low,1,2,0.06310614424758403,MKT
cao,,0.5,low,1,2,0.0,MKT
cao,,0.5,low,1,1,0.130541645928497,MKT
cao,,0.5,low,1,1,0.1509942600235321,MKT
cao,,0.5,low,1,1,0.17808811500731173,MKT
cao,,0.5,low,1,1,0.21544680770099747,MKT
cao,,0.5,low,1,1,0.1557983558080317,MKT
cao,,0.5,low,1,1,0.23554708490487247,MKT
cao,,0.5,low,1,2,0.1839640362707023,MKT
cao,,1.0,low,1,1,0.3596305594455708,MKT
cao,,1.0,low,0,1,0.2929835308254146,MKT
cao,,1.0,low,0,1,0.07620366681857255,MKT
cao,,1.0,low,1,2,0.06310614424758403,MKT
cao,,1.0,low,1,2,0.0,MKT
cao,,1.0,low,1,1,0.130541645928497,MKT
cao,,1.0,low,1,1,0.1509942600235321,MKT
cao,,1.0,low,1,1,0.17808811500731173,MKT
cao,,1.0,low,1,1,0.21544680770099747,MKT
cao,,1.0,low,1,1,0.1557983558080317,MKT
cao,,1.0,low,1,1,0.23554708490487247,MKT
cao,,1.0,low,1,2,0.1839640362707023,MKT
cao,,2.0,low,1,1,0.3596305594455708,MKT
cao,,2.0,low,0,1,0.2929835308254146,MKT
cao,,2.0,low,1,2,0.07620366681857255,MKT
cao,,2.0,low,0,1,0.06310614424758403,MKT
cao,,2.0,low,1,2,0.0,MKT
cao,,2.0,low,1,1,0.130541645928497,MKT
cao,,2.0,low,1,1,0.1509942600235321,MKT
cao,,2.0,low,1,2,0.17808811500731173,MKT
cao,,2.0,low,1,1,0.21544680770099747,MKT
cao,,2.0,low,1,1,0.1557983558080317,MKT
cao,,2.0,low,1,1,0.23554708490487247,MKT
cao,,2.0,low,1,2,0.1839640362707023,MKT
split,,,low,1,1,0.2622044155988909,MKT
split,,,low,1,1,0.3243437976003282,MKT
split,,,low,1,1,0.3906172702095816,MKT
split,,,medium,1,1,0.5145935553216943,MKT
split,,,low,0,1,0.1773508807095234,MKT
split,,,low,1,2,0.23828296032591062,MKT
split,,,high,1,1,0.5899904713711164,MKT
split,,,high,1,1,0.6677374537887878,MKT
split,,,high,1,1,0.6289870015947829,MKT
split,,,high,1,1,0.6356764436824809,MKT
split,,,high,1,1,0.5894937857430558,MKT
split,,,high,1,1,0.7769893062941191,MKT
aci,,,low,1,1,0.2622044155988909,MKT
aci,,,low,1,1,0.3243437976003282,MKT
aci,,,low,1,1,0.3906172702095816,MKT
aci,,,medium,1,1,0.5145935553216943,MKT
aci,,,low,0,1,0.1773508807095234,MKT
aci,,,low,1,2,0.23828296032591062,MKT
aci,,,high,1,1,0.5899904713711164,MKT
aci,,,high,1,1,0.6677374537887878,MKT
aci,,,high,1,1,0.6289870015947829,MKT
aci,,,high,1,1,0.6356764436824809,MKT
aci,,,high,1,1,0.5894937857430558,MKT
aci,,,high,1,1,0.7769893062941191,MKT
crowding_weighted,0.5,,low,1,1,0.2622044155988909,MKT
crowding_weighted,0.5,,low,1,1,0.3243437976003282,MKT
crowding_weighted,0.5,,low,1,1,0.3906172702095816,MKT
crowding_weighted,0.5,,medium,1,1,0.5145935553216943,MKT
crowding_weighted,0.5,,low,0,1,0.1773508807095234,MKT
crowding_weighted,0.5,,low,1,2,0.23828296032591062,MKT
crowding_weighted,0.5,,high,1,2,0.5899904713711164,MKT
crowding_weighted,0.5,,high,1,1,0.6677374537887878,MKT
crowding_weighted,0.5,,high,1,1,0.6289870015947829,MKT
crowding_weighted,0.5,,high,1,1,0.6356764436824809,MKT
crowding_weighted,0.5,,high,1,1,0.5894937857430558,MKT
crowding_weighted,0.5,,high,1,1,0.7769893062941191,MKT
crowding_weighted,1.0,,low,1,1,0.2622044155988909,MKT
crowding_weighted,1.0,,low,1,1,0.3243437976003282,MKT
crowding_weighted,1.0,,low,1,1,0.3906172702095816,MKT
crowding_weighted,1.0,,medium,1,2,0.5145935553216943,MKT
crowding_weighted,1.0,,low,0,1,0.1773508807095234,MKT
crowding_weighted,1.0,,low,1,2,0.23828296032591062,MKT
crowding_weighted,1.0,,high,1,2,0.5899904713711164,MKT
crowding_weighted,1.0,,high,1,1,0.6677374537887878,MKT
crowding_weighted,1.0,,high,1,2,0.6289870015947829,MKT
crowding_weighted,1.0,,high,1,1,0.6356764436824809,MKT
crowding_weighted,1.0,,high,1,2,0.5894937857430558,MKT
crowding_weighted,1.0,,high,1,1,0.7769893062941191,MKT
crowding_weighted,2.0,,low,1,1,0.2622044155988909,MKT
crowding_weighted,2.0,,low,1,1,0.3243437976003282,MKT
crowding_weighted,2.0,,low,1,1,0.3906172702095816,MKT
crowding_weighted,2.0,,medium,1,2,0.5145935553216943,MKT
crowding_weighted,2.0,,low,0,1,0.1773508807095234,MKT
crowding_weighted,2.0,,low,1,2,0.23828296032591062,MKT
crowding_weighted,2.0,,high,1,2,0.5899904713711164,MKT
crowding_weighted,2.0,,high,1,2,0.6677374537887878,MKT
crowding_weighted,2.0,,high,1,2,0.6289870015947829,MKT
crowding_weighted,2.0,,high,1,1,0.6356764436824809,MKT
crowding_weighted,2.0,,high,1,2,0.5894937857430558,MKT
crowding_weighted,2.0,,high,1,2,0.7769893062941191,MKT
crowding_weighted,5.0,,low,1,2,0.2622044155988909,MKT
crowding_weighted,5.0,,low,1,2,0.3243437976003282,MKT
crowding_weighted,5.0,,low,1,2,0.3906172702095816,MKT
crowding_weighted,5.0,,medium,1,2,0.5145935553216943,MKT
crowding_weighted,5.0,,low,0,1,0.1773508807095234,MKT
crowding_weighted,5.0,,low,1,2,0.23828296032591062,MKT
crowding_weighted,5.0,,high,1,2,0.5899904713711164,MKT
crowding_weighted,5.0,,high,1,2,0.6677374537887878,MKT
crowding_weighted,5.0,,high,1,2,0.6289870015947829,MKT
crowding_weighted,5.0,,high,1,2,0.6356764436824809,MKT
crowding_weighted,5.0,,high,1,2,0.5894937857430558,MKT
crowding_weighted,5.0,,high,1,2,0.7769893062941191,MKT
cao,,0.25,low,1,1,0.2622044155988909,MKT
cao,,0.25,low,1,1,0.3243437976003282,MKT
cao,,0.25,low,1,1,0.3906172702095816,MKT
cao,,0.25,medium,1,1,0.5145935553216943,MKT
cao,,0.25,low,0,1,0.1773508807095234,MKT
cao,,0.25,low,1,2,0.23828296032591062,MKT
cao,,0.25,high,1,1,0.5899904713711164,MKT
cao,,0.25,high,1,1,0.6677374537887878,MKT
cao,,0.25,high,1,1,0.6289870015947829,MKT
cao,,0.25,high,1,1,0.6356764436824809,MKT
cao,,0.25,high,1,1,0.5894937857430558,MKT
cao,,0.25,high,1,1,0.7769893062941191,MKT
cao,,0.5,low,1,1,0.2622044155988909,MKT
cao,,0.5,low,1,1,0.3243437976003282,MKT
cao,,0.5,low,1,1,0.3906172702095816,MKT
cao,,0.5,medium,1,1,0.5145935553216943,MKT
cao,,0.5,low,0,1,0.1773508807095234,MKT
cao,,0.5,low,1,2,0.23828296032591062,MKT
cao,,0.5,high,1,1,0.5899904713711164,MKT
cao,,0.5,high,1,1,0.6677374537887878,MKT
cao,,0.5,high,1,1,0.6289870015947829,MKT
cao,,0.5,high,1,1,0.6356764436824809,MKT
cao,,0.5,high,1,1,0.5894937857430558,MKT
cao,,0.5,high,1,1,0.7769893062941191,MKT
cao,,1.0,low,1,1,0.2622044155988909,MKT
cao,,1.0,low,1,1,0.3243437976003282,MKT
cao,,1.0,low,1,1,0.3906172702095816,MKT
cao,,1.0,medium,1,1,0.5145935553216943,MKT
cao,,1.0,low,0,1,0.1773508807095234,MKT
cao,,1.0,low,1,2,0.23828296032591062,MKT
cao,,1.0,high,1,1,0.5899904713711164,MKT
cao,,1.0,high,1,1,0.6677374537887878,MKT
cao,,1.0,high,1,1,0.6289870015947829,MKT
cao,,1.0,high,1,1,0.6356764436824809,MKT
cao,,1.0,high,1,1,0.5894937857430558,MKT
cao,,1.0,high,1,1,0.7769893062941191,MKT
cao,,2.0,low,1,1,0.2622044155988909,MKT
cao,,2.0,low,1,1,0.3243437976003282,MKT
cao,,2.0,low,1,1,0.3906172702095816,MKT
cao,,2.0,medium,1,1,0.5145935553216943,MKT
cao,,2.0,low,0,1,0.1773508807095234,MKT
cao,,2.0,low,1,2,0.23828296032591062,MKT
cao,,2.0,high,1,1,0.5899904713711164,MKT
cao,,2.0,high,1,1,0.6677374537887878,MKT
cao,,2.0,high,1,1,0.6289870015947829,MKT
cao,,2.0,high,1,1,0.6356764436824809,MKT
cao,,2.0,high,1,1,0.5894937857430558,MKT
cao,,2.0,high,1,1,0.7769893062941191,MKT
split,,,high,1,2,0.893999409862446,MKT
split,,,high,1,1,0.9999999825122856,MKT
split,,,high,1,2,0.9907847764280083,MKT
split,,,high,1,2,0.9999999829182715,MKT
split,,,high,1,1,0.9792976200031343,MKT
split,,,high,1,2,0.6370332998105761,MKT
split,,,medium,1,2,0.5182275885611713,MKT
split,,,high,1,1,0.6743101161768973,MKT
split,,,high,1,1,0.6442168816262729,MKT
split,,,high,1,1,0.6331499871234468,MKT
split,,,high,1,1,0.6205681116363878,MKT
split,,,high,1,1,0.5686871400457314,MKT
aci,,,high,1,2,0.893999409862446,MKT
aci,,,high,1,1,0.9999999825122856,MKT
aci,,,high,1,2,0.9907847764280083,MKT
aci,,,high,1,2,0.9999999829182715,MKT
aci,,,high,1,1,0.9792976200031343,MKT
aci,,,high,1,1,0.6370332998105761,MKT
aci,,,medium,1,2,0.5182275885611713,MKT
aci,,,high,1,1,0.6743101161768973,MKT
aci,,,high,1,1,0.6442168816262729,MKT
aci,,,high,1,1,0.6331499871234468,MKT
aci,,,high,1,1,0.6205681116363878,MKT
aci,,,high,1,1,0.5686871400457314,MKT
crowding_weighted,0.5,,high,1,2,0.893999409862446,MKT
crowding_weighted,0.5,,high,1,2,0.9999999825122856,MKT
crowding_weighted,0.5,,high,1,2,0.9907847764280083,MKT
crowding_weighted,0.5,,high,1,2,0.9999999829182715,MKT
crowding_weighted,0.5,,high,1,2,0.9792976200031343,MKT
crowding_weighted,0.5,,high,1,2,0.6370332998105761,MKT
crowding_weighted,0.5,,medium,1,2,0.5182275885611713,MKT
crowding_weighted,0.5,,high,1,1,0.6743101161768973,MKT
crowding_weighted,0.5,,high,1,2,0.6442168816262729,MKT
crowding_weighted,0.5,,high,1,2,0.6331499871234468,MKT
crowding_weighted,0.5,,high,1,1,0.6205681116363878,MKT
crowding_weighted,0.5,,high,1,2,0.5686871400457314,MKT
crowding_weighted,1.0,,high,1,2,0.893999409862446,MKT
crowding_weighted,1.0,,high,1,2,0.9999999825122856,MKT
crowding_weighted,1.0,,high,1,2,0.9907847764280083,MKT
crowding_weighted,1.0,,high,1,2,0.9999999829182715,MKT
crowding_weighted,1.0,,high,1,2,0.9792976200031343,MKT
crowding_weighted,1.0,,high,1,2,0.6370332998105761,MKT
crowding_weighted,1.0,,medium,1,2,0.5182275885611713,MKT
crowding_weighted,1.0,,high,1,2,0.6743101161768973,MKT
crowding_weighted,1.0,,high,1,2,0.6442168816262729,MKT
crowding_weighted,1.0,,high,1,2,0.6331499871234468,MKT
crowding_weighted,1.0,,high,1,2,0.6205681116363878,MKT
crowding_weighted,1.0,,high,1,2,0.5686871400457314,MKT
crowding_weighted,2.0,,high,1,2,0.893999409862446,MKT
crowding_weighted,2.0,,high,1,2,0.9999999825122856,MKT
crowding_weighted,2.0,,high,1,2,0.9907847764280083,MKT
crowding_weighted,2.0,,high,1,2,0.9999999829182715,MKT
crowding_weighted,2.0,,high,1,2,0.9792976200031343,MKT
crowding_weighted,2.0,,high,1,2,0.6370332998105761,MKT
crowding_weighted,2.0,,medium,1,2,0.5182275885611713,MKT
crowding_weighted,2.0,,high,1,2,0.6743101161768973,MKT
crowding_weighted,2.0,,high,1,2,0.6442168816262729,MKT
crowding_weighted,2.0,,high,1,2,0.6331499871234468,MKT
crowding_weighted,2.0,,high,1,2,0.6205681116363878,MKT
crowding_weighted,2.0,,high,1,2,0.5686871400457314,MKT
crowding_weighted,5.0,,high,1,2,0.893999409862446,MKT
crowding_weighted,5.0,,high,1,2,0.9999999825122856,MKT
crowding_weighted,5.0,,high,1,2,0.9907847764280083,MKT
crowding_weighted,5.0,,high,1,2,0.9999999829182715,MKT
crowding_weighted,5.0,,high,1,2,0.9792976200031343,MKT
crowding_weighted,5.0,,high,1,2,0.6370332998105761,MKT
crowding_weighted,5.0,,medium,1,2,0.5182275885611713,MKT
crowding_weighted,5.0,,high,1,2,0.6743101161768973,MKT
crowding_weighted,5.0,,high,1,2,0.6442168816262729,MKT
crowding_weighted,5.0,,high,1,2,0.6331499871234468,MKT
crowding_weighted,5.0,,high,1,2,0.6205681116363878,MKT
crowding_weighted,5.0,,high,1,2,0.5686871400457314,MKT
cao,,0.25,high,1,2,0.893999409862446,MKT
cao,,0.25,high,1,1,0.9999999825122856,MKT
cao,,0.25,high,1,2,0.9907847764280083,MKT
cao,,0.25,high,1,2,0.9999999829182715,MKT
cao,,0.25,high,1,1,0.9792976200031343,MKT
cao,,0.25,high,1,1,0.6370332998105761,MKT
cao,,0.25,medium,1,2,0.5182275885611713,MKT
cao,,0.25,high,1,1,0.6743101161768973,MKT
cao,,0.25,high,1,1,0.6442168816262729,MKT
cao,,0.25,high,1,1,0.6331499871234468,MKT
cao,,0.25,high,1,1,0.6205681116363878,MKT
cao,,0.25,high,1,1,0.5686871400457314,MKT
cao,,0.5,high,1,2,0.893999409862446,MKT
cao,,0.5,high,1,1,0.9999999825122856,MKT
cao,,0.5,high,1,1,0.9907847764280083,MKT
cao,,0.5,high,1,2,0.9999999829182715,MKT
cao,,0.5,high,1,1,0.9792976200031343,MKT
cao,,0.5,high,1,1,0.6370332998105761,MKT
cao,,0.5,medium,1,2,0.5182275885611713,MKT
cao,,0.5,high,1,1,0.6743101161768973,MKT
cao,,0.5,high,1,1,0.6442168816262729,MKT
cao,,0.5,high,1,1,0.6331499871234468,MKT
cao,,0.5,high,1,1,0.6205681116363878,MKT
cao,,0.5,high,1,1,0.5686871400457314,MKT
cao,,1.0,high,1,2,0.893999409862446,MKT
cao,,1.0,high,1,1,0.9999999825122856,MKT
cao,,1.0,high,1,1,0.9907847764280083,MKT
cao,,1.0,high,1,2,0.9999999829182715,MKT
cao,,1.0,high,1,1,0.9792976200031343,MKT
cao,,1.0,high,1,1,0.6370332998105761,MKT
cao,,1.0,medium,1,2,0.5182275885611713,MKT
cao,,1.0,high,1,1,0.6743101161768973,MKT
cao,,1.0,high,1,1,0.6442168816262729,MKT
cao,,1.0,high,1,1,0.6331499871234468,MKT
cao,,1.0,high,1,1,0.6205681116363878,MKT
cao,,1.0,high,1,1,0.5686871400457314,MKT
cao,,2.0,high,1,2,0.893999409862446,MKT
cao,,2.0,high,1,1,0.9999999825122856,MKT
cao,,2.0,high,1,1,0.9907847764280083,MKT
cao,,2.0,high,1,1,0.9999999829182715,MKT
cao,,2.0,high,1,1,0.9792976200031343,MKT
cao,,2.0,high,1,1,0.6370332998105761,MKT
cao,,2.0,medium,1,1,0.5182275885611713,MKT
cao,,2.0,high,1,1,0.6743101161768973,MKT
cao,,2.0,high,1,1,0.6442168816262729,MKT
cao,,2.0,high,1,1,0.6331499871234468,MKT
cao,,2.0,high,1,1,0.6205681116363878,MKT
cao,,2.0,high,1,1,0.5686871400457314,MKT
split,,,high,1,1,0.548721649227391,MKT
split,,,medium,1,1,0.5328029406202908,MKT
split,,,high,1,1,0.555190902441601,MKT
split,,,medium,1,1,0.46154162082693956,MKT
split,,,medium,1,1,0.4207784190404379,MKT
split,,,low,1,1,0.24966987183431866,MKT
split,,,low,1,1,0.22165048762759548,MKT
split,,,low,0,1,0.22453963363706736,MKT
split,,,low,0,0,0.37579574854246717,MKT
split,,,medium,1,1,0.40897108979214614,MKT
split,,,medium,1,1,0.3936094318971118,MKT
split,,,medium,1,1,0.3911438534827192,MKT
aci,,,high,1,1,0.548721649227391,MKT
aci,,,medium,1,1,0.5328029406202908,MKT
